CF-ID,RAH-Adm0-IsoAbbr,RAH-Adm0-Name,AdminLevel,Date-StartForecastInterval,Date-EndForecastInterval,Duration-ForecastInterval_Months,CF-Indicator-Name,CF-Indicator-Value,CF-Indicator-Type,CF-Indicator-Direction,CF-Indicator-Descr,eCF-AbsErrorAdmin0,eCF-AbsErrorAdmin0_Desc,eCF-RelErrorAdmin0,eCF-RelErrorAdmin0_Desc,eCF-AbsErrorGlobal,eCF-AbsErrorGlobal_Desc,eCF-RelErrorGlobal,eCF-RelErrorGlobal_Desc,eCF-KendallTauRank,eCF-KendallTauRank_Desc,eCF-KendallTauRankpVal,eCF-KendallTauRankpVal_Desc,Source,CreatedOn,CreatedBy
3756,JOR,Jordan,Admin0,202409,202502,6,CAST-Battles_events-6m,6.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3757,JOR,Jordan,Admin0,202409,202411,3,CAST-ERV_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of explosions and remote violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: erv_forecast).",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3758,JOR,Jordan,Admin0,202409,202502,6,CAST-ERV_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of explosions and remote violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: erv_forecast).",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3759,JOR,Jordan,Admin0,202409,202411,3,CAST-VaC_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of violence against civilians events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: vac_forecast).",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3760,JOR,Jordan,Admin0,202409,202502,6,CAST-VaC_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of violence against civilians events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: vac_forecast).",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3761,JOR,Jordan,Admin0,202408,202410,3,VIEWS-Main_fatalities-3m,0.19469999999999998,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",0.236425,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",147.67619751308902,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.7666813655538222,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.7092201091854535,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",1.5015129595540985e-19,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://viewsforecasting.org/data/#latest-data,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3763,JOR,Jordan,Admin0,202408,202507,12,VIEWS-Main_fatalities-12m,1.521,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",0.8686,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",382.99763821989524,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.8215378302969623,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.6764596980876085,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",4.586850835414522e-21,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://viewsforecasting.org/data/#latest-data,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3764,JOR,Jordan,Admin0,202409,202411,3,CFB-ArmedConflict-3m,0.0467561448706562,Risk Score [0-1],higher=higher risk for violence,"Conflict Forecast Barcelona. Forecasted risk for onset of armed conflict in the next (3 or 12) months, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following BSE and UCDP definitions and codebook (BSE columns: armedconf_3, armedconf_12). Note: should be used for countries that are not yet in conflict as it is predicting the onset of new conflict. ",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://conflictforecast.org/downloads,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3765,JOR,Jordan,Admin0,202409,202508,12,CFB-ArmedConflict-12m,0.1748448598511496,Risk Score [0-1],higher=higher risk for violence,"Conflict Forecast Barcelona. Forecasted risk for onset of armed conflict in the next (3 or 12) months, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following BSE and UCDP definitions and codebook (BSE columns: armedconf_3, armedconf_12). Note: should be used for countries that are not yet in conflict as it is predicting the onset of new conflict. ",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://conflictforecast.org/downloads,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3766,JOR,Jordan,Admin0,202409,202411,3,CFB-ViolenceIntensity-3m,0.28756527451736247,Number of Fatalities [0-N],higher=more violence,"Conflict Forecast Barcelona. Forecasted intensity of violence in the next (3 or 12) months, as given in [Date-StartForecastInterval,Date-EndForecastInterval], estimated as the number of fatalities following BSE and UCDP definitions and codebook (BSE columns: Inbest_3, Inbest_12).",0.28119473040898835,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",113.65355155838597,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.9453555073972901,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.7799147517186399,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",7.895367324698393e-23,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://conflictforecast.org/downloads,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3767,JOR,Jordan,Admin0,202409,202508,12,CFB-ViolenceIntensity-12m,1.6864645937319032,Number of Fatalities [0-N],higher=more violence,"Conflict Forecast Barcelona. Forecasted intensity of violence in the next (3 or 12) months, as given in [Date-StartForecastInterval,Date-EndForecastInterval], estimated as the number of fatalities following BSE and UCDP definitions and codebook (BSE columns: Inbest_3, Inbest_12).",0.4647063363596511,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",399.73838007606935,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.8976005003512908,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.7485507740296461,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",1.0536885963148158e-24,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://conflictforecast.org/downloads,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3768,JOR,Jordan,Admin0,202409,202411,3,CFB-AnyViolence-3m,0.174422560156813,Risk Score [0-1],higher=higher risk for violence,"Conflict Forecast Barcelona. Forecasted risk for onset of any violence in the next (3 or 12) months, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following BSE and UCDP definitions and codebook (BSE columns: anyviolence_3, anyviolence_12). Note: should be used for countries that are not yet in conflict as it is predicting the onset of new conflict.",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://conflictforecast.org/downloads,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3769,JOR,Jordan,Admin0,202409,202508,12,CFB-AnyViolence-12m,0.4280060995494487,Risk Score [0-1],higher=higher risk for violence,"Conflict Forecast Barcelona. Forecasted risk for onset of any violence in the next (3 or 12) months, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following BSE and UCDP definitions and codebook (BSE columns: anyviolence_3, anyviolence_12). Note: should be used for countries that are not yet in conflict as it is predicting the onset of new conflict.",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://conflictforecast.org/downloads,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3770,JOR,Jordan,Admin0,202409,202411,3,AggregRank-3m,0.4485778145188452,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each country i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.41783169375216506,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",2.9249252175719705e-08,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
3772,JOR,Jordan,Admin0,202409,202508,12,AggregRank-12m,0.6023851076207097,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each country i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",,absolute forecast error per country [abs(actual-prediction)] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.,,"relative forecast error per country [abs(actual-prediction)/actual, for actual>0] computed from previous conflict and conflict forecast data covering the last year as test-period. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year. ",,"absolute forecast error global average last year [abs(actual-prediction)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",,"relative forecast error global average last year [abs(actual-prediction)/actual, for actual>0], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",0.3654916512059369,"association of actual vs predicted ranking of top 100 at risk countries [kendall tau statistic; values from 1 (close agreement) to -1 (strong disagreement)], computed from previous conflict and conflict forecast data covering the last year as test-interval. Error estimate per forecasting time-interval computed as the average of all errors obtained for time-intervals of similar length during the test-year.",8.321317191442309e-08,p-value for kendall tau statistic; null-hypothesis: no association between actual and predicted country ranking. P-value per forecasting time-interval computed as the average of all p-values obtained for time-intervals of similar length during the test-year.,https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,20240917,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin0_Forecasts_and_ErrorEstimates
